"","input_bc","input_low","input_high","costs_low","costs_high","cost_bc","deaths_low","deaths_high","deaths_bc","od_deaths_low","od_deaths_high","od_deaths_bc","group","cost_range","deaths_range","od_deaths_range","name"
"33",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BN_ACUTE"
"34",0.6,0.28,0.75,655530860829.687,675110485222.878,669007239604.738,4515490.55185515,4510847.87198173,4512302.26174157,91091.6869163752,93874.0857587089,93003.4367558792,"BN_ACUTE",19579624393.1903,4642.67987342179,2782.39884233366,"p_BN_CHRONIC"
"35",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BN_CANCER"
"36",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BN_OTHER"
"37",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BN_PALLIATIVE"
"38",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BPO_ACUTE"
"39",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BPO_CHRONIC"
"40",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BPO_CANCER"
"41",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BPO_OTHER"
"42",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BPO_PALLIATIVE"
"43",4.68e-05,3.51e-05,5.85e-05,669005908056.253,669008571151.201,669007239604.738,4512302.27348674,4512302.24999644,4512302.26174157,93003.2071090422,93003.6664024198,93003.4367558792,"BN_ACUTE",2663094.94763184,0.0234902985394001,0.459293377600261,"p_BPO_MISUSE"
"44",1.04e-05,5.2e-06,1.5603e-05,669006976293.003,669007503068.157,669007239604.738,4512301.63499146,4512302.88885274,4512302.26174157,93002.9996045793,93003.8741590058,93003.4367558792,"BN_ACUTE",526775.153198242,1.25386127550155,0.874554426438408,"p_BI_ILLICIT"
"45",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BS_DETOX"
"46",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BS_OAT_INI"
"47",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BS_OAT_MAINT"
"48",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BS_OAT_SS"
"49",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BS_SS"
"50",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BO_OD_ILLICIT"
"51",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BO_OD_RX"
"52",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BO_MOD_BI"
"53",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BO_SEVERE_BI"
"54",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BO_SEVERE_BI_OUT"
"55",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BO_OD_DEATH"
"56",0.00053201,0.0003990075,0.0006650125,669009751092.331,669004728164.17,669007239604.738,4511804.03298803,4512800.4748173,4512302.26174157,93003.5834328721,93003.2900811428,93003.4367558792,"BN_ACUTE",5022928.1607666,996.441829270683,0.293351729298593,"p_BO_DEATH"
"57",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BR_ILLICIT"
"58",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BR_OAT_INI"
"59",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BR_OAT_MAINT"
"60",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BR_OAT_SS"
"61",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BR_SS"
"62",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_ACUTE",0,0,0,"p_BR_OD_ILLICIT"
"63",1e-04,7.5e-05,0.000125,669236918229.905,668777928707.075,669007239604.738,4512243.41738212,4512361.02414564,4512302.26174157,93037.5692784189,92969.3513498174,93003.4367558792,"BN_CHRONIC",458989522.829346,117.606763523072,68.2179286015162,"p_BN_PN"
"64",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BN_ACUTE"
"65",999,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BN_CHRONIC"
"66",0.00042924,0.00032193,0.00053655,664952786626.172,673025830324.918,669007239604.738,4472581.68234302,4551660.96915677,4512302.26174157,93039.7140817822,92967.2502352689,93003.4367558792,"BN_CHRONIC",8073043698.74658,79079.2868137471,72.4638465132739,"p_BN_CANCER"
"67",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BN_OTHER"
"68",0.0003077,0.000230775,0.000384625,669521928059.512,668494214706.321,669007239604.738,4458050.13802574,4566140.8937469,4512302.26174157,93128.7367847653,92878.692198476,93003.4367558792,"BN_CHRONIC",1027713353.19153,108090.755721155,250.044586289325,"p_BN_PALLIATIVE"
"69",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BPO_ACUTE"
"70",0.01,0.00269262,0.0125,673158976943.21,667862467853.342,669007239604.738,4592386.7433952,4490499.56237266,4512302.26174157,90516.9710063127,93676.303180825,93003.4367558792,"BN_CHRONIC",5296509089.86816,101887.181022537,3159.33217451228,"p_BPO_CHRONIC"
"71",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BPO_CANCER"
"72",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BPO_OTHER"
"73",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BPO_PALLIATIVE"
"74",0.00728,0.00546,0.0091,639607857138.92,694240495649.773,669007239604.738,4507914.1398075,4516438.92815734,4512302.26174157,87059.5167322997,98248.4417367053,93003.4367558792,"BN_CHRONIC",54632638510.8529,8524.7883498352,11188.9250044056,"p_BPO_MISUSE"
"75",1e-04,7.5e-05,0.000125,668959855931.484,669054514192.115,669007239604.738,4511576.27940137,4513026.98480698,4512302.26174157,92578.3802590559,93427.7032684175,93003.4367558792,"BN_CHRONIC",94658260.6306152,1450.70540560596,849.323009361586,"p_BI_ILLICIT"
"76",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BS_DETOX"
"77",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BS_OAT_INI"
"78",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BS_OAT_MAINT"
"79",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BS_OAT_SS"
"80",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BS_SS"
"81",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BO_OD_ILLICIT"
"82",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BO_OD_RX"
"83",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BO_MOD_BI"
"84",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BO_SEVERE_BI"
"85",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BO_SEVERE_BI_OUT"
"86",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BO_OD_DEATH"
"87",4e-04,3e-04,5e-04,670360486390.179,667663026852.147,669007239604.738,4440839.61540812,4583051.44453701,4512302.26174157,93166.4315102655,92841.3807035455,93003.4367558792,"BN_CHRONIC",2697459538.03198,142211.829128892,325.050806719999,"p_BO_DEATH"
"88",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BR_ILLICIT"
"89",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BR_OAT_INI"
"90",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BR_OAT_MAINT"
"91",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BR_OAT_SS"
"92",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BR_SS"
"93",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CHRONIC",0,0,0,"p_BR_OD_ILLICIT"
"94",1e-04,7.5e-05,0.000125,669013275483.54,669001204366.253,669007239604.738,4512350.15178248,4512254.37683279,4512302.26174157,93003.5655460498,93003.3079791019,93003.4367558792,"BN_CANCER",12071117.2861328,95.774949695915,0.257566947882879,"p_BN_PN"
"95",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BN_ACUTE"
"96",3.13e-05,2.3475e-05,3.9125e-05,669008769983.101,669005709278.021,669007239604.738,4512317.33691884,4512287.18707558,4512302.26174157,93003.4243713736,93003.4491400263,93003.4367558792,"BN_CANCER",3060705.0802002,30.1498432597145,0.0247686527436599,"p_BN_CHRONIC"
"97",999,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BN_CANCER"
"98",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BN_OTHER"
"99",0.0006695,0.000502125,0.000836875,669045094741.154,668969412004.196,669007239604.738,4511974.30112626,4512629.97063991,4512302.26174157,93004.5160785518,93002.3581969186,93003.4367558792,"BN_CANCER",75682736.9588623,655.66951365117,2.15788163320394,"p_BN_PALLIATIVE"
"100",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BPO_ACUTE"
"101",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BPO_CHRONIC"
"102",0.55,0.459,0.642,668188322693,669609196434.504,669007239604.738,4514757.47065787,4510497.36666525,4512302.26174157,92968.9264059781,93028.8531204445,93003.4367558792,"BN_CANCER",1420873741.50391,4260.10399262048,59.92671446639,"p_BPO_CANCER"
"103",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BPO_OTHER"
"104",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BPO_PALLIATIVE"
"105",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BPO_MISUSE"
"106",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BI_ILLICIT"
"107",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BS_DETOX"
"108",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BS_OAT_INI"
"109",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BS_OAT_MAINT"
"110",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BS_OAT_SS"
"111",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BS_SS"
"112",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BO_OD_ILLICIT"
"113",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BO_OD_RX"
"114",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BO_MOD_BI"
"115",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BO_SEVERE_BI"
"116",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BO_SEVERE_BI_OUT"
"117",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BO_OD_DEATH"
"118",0.0139,0.010425,0.017375,669927597136.99,668100725425.937,669007239604.738,4505205.28742548,4519286.82024647,4512302.26174157,93026.0032785103,92981.1994497106,93003.4367558792,"BN_CANCER",1826871711.05334,14081.532820995,44.8038287996897,"p_BO_DEATH"
"119",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BR_ILLICIT"
"120",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BR_OAT_INI"
"121",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BR_OAT_MAINT"
"122",0,0,0,669007239604.738,669007239604.738,669007239604.738,4512302.26174157,4512302.26174157,4512302.26174157,93003.4367558792,93003.4367558792,93003.4367558792,"BN_CANCER",0,0,0,"p_BR_OAT_SS"
